(0.2079866889,0.6556473829)
(0.207641196,0.6561210454)
(0.2072968491,0.6565934066)
(0.2069536424,0.6570644719)
(0.2066115702,0.6575342466)
(0.2062706271,0.658002736)
(0.2059308072,0.6584699454)
(0.2055921053,0.6589358799)
(0.2052545156,0.659400545)
(0.2049180328,0.6598639456)
(0.2045826514,0.660326087)
(0.204248366,0.6607869742)
(0.2039151713,0.6612466125)
(0.2035830619,0.6617050068)
(0.2032520325,0.6621621622)
(0.2029220779,0.6626180837)
(0.2025931929,0.6630727763)
(0.2022653722,0.663526245)
(0.2019386107,0.6639784946)
(0.2016129032,0.6644295302)
(0.2012882448,0.6648793566)
(0.2009646302,0.6653279786)
(0.2006420546,0.6657754011)
(0.2003205128,0.6662216288)
(0.2,0.6666666667)
(0.1996805112,0.6671105193)
(0.1993620415,0.6675531915)
(0.199044586,0.6679946879)
(0.1987281399,0.6684350133)
(0.1984126984,0.6688741722)
(0.1980982567,0.6693121693)
(0.1977848101,0.6697490092)
(0.1974723539,0.6701846966)
(0.1971608833,0.6706192358)
(0.1968503937,0.6710526316)
(0.1965408805,0.6714848883)
(0.1962323391,0.6719160105)
(0.1959247649,0.6723460026)
(0.1956181534,0.6727748691)
(0.1953125,0.6732026144)
(0.1950078003,0.6736292428)
(0.1947040498,0.6740547588)
(0.1944012442,0.6744791667)
(0.1940993789,0.6749024707)
(0.1937984496,0.6753246753)
(0.193498452,0.6757457847)
(0.1931993818,0.6761658031)
(0.1929012346,0.6765847348)
(0.1926040062,0.677002584)
(0.1923076923,0.6774193548)
(0.1920122888,0.6778350515)
(0.1917177914,0.6782496782)
(0.191424196,0.6786632391)
(0.1911314985,0.6790757381)
(0.1908396947,0.6794871795)
(0.1905487805,0.6798975672)
(0.1902587519,0.6803069054)
(0.1899696049,0.680715198)
(0.1896813354,0.681122449)
(0.1893939394,0.6815286624)
(0.189107413,0.6819338422)
(0.1888217523,0.6823379924)
(0.1885369532,0.6827411168)
(0.188253012,0.6831432193)
(0.1879699248,0.6835443038)
(0.1876876877,0.6839443742)
(0.1874062969,0.6843434343)
(0.1871257485,0.684741488)
(0.1868460389,0.685138539)
(0.1865671642,0.6855345912)
(0.1862891207,0.6859296482)
(0.1860119048,0.6863237139)
(0.1857355126,0.686716792)
(0.1854599407,0.6871088861)
(0.1851851852,0.6875)
(0.1849112426,0.6878901373)
(0.1846381093,0.6882793017)
(0.1843657817,0.6886674969)
(0.1840942563,0.6890547264)
(0.1838235294,0.6894409938)
(0.1835535977,0.6898263027)
(0.1832844575,0.6902106568)
(0.1830161054,0.6905940594)
(0.182748538,0.6909765142)
(0.1824817518,0.6913580247)
(0.1822157434,0.6917385943)
(0.1819505095,0.6921182266)
(0.1816860465,0.692496925)
(0.1814223512,0.6928746929)
(0.1811594203,0.6932515337)
(0.1808972504,0.693627451)
(0.1806358382,0.694002448)
(0.1803751804,0.6943765281)
(0.1801152738,0.6947496947)
(0.1798561151,0.6951219512)
(0.1795977011,0.6954933009)
(0.1793400287,0.695863747)
(0.1790830946,0.6962332928)
(0.1788268956,0.6966019417)
(0.1785714286,0.696969697)
