(0.3674497602,0.2829283309)
(0.3674775804,0.2819112228)
(0.3675044019,0.2808988764)
(0.3675302321,0.2798912678)
(0.3675550782,0.2788883733)
(0.3675789477,0.2778901689)
(0.3676018477,0.2768966312)
(0.3676237854,0.2759077365)
(0.3676447679,0.2749234613)
(0.3676648024,0.2739437824)
(0.3676838957,0.2729686763)
(0.3677020549,0.2719981199)
(0.3677192868,0.2710320902)
(0.3677355983,0.270070564)
(0.3677509963,0.2691135185)
(0.3677654873,0.2681609309)
(0.3677790782,0.2672127783)
(0.3677917755,0.2662690382)
(0.3678035858,0.2653296881)
(0.3678145158,0.2643947053)
(0.3678245717,0.2634640677)
(0.3678337602,0.2625377529)
(0.3678420875,0.2616157388)
(0.36784956,0.2606980033)
(0.367856184,0.2597845243)
(0.3678619657,0.2588752801)
(0.3678669114,0.2579702488)
(0.367871027,0.2570694087)
(0.3678743189,0.2561727383)
(0.3678767929,0.255280216)
(0.367878455,0.2543918204)
(0.3678793114,0.2535075302)
(0.3678793678,0.2526273242)
(0.3678786301,0.2517511812)
(0.3678771041,0.2508790803)
(0.3678747956,0.2500110005)
(0.3678717104,0.2491469209)
(0.3678678542,0.2482868209)
(0.3678632325,0.2474306798)
(0.3678578509,0.2465784771)
(0.3678517151,0.2457301922)
(0.3678448306,0.2448858049)
(0.3678372028,0.2440452948)
(0.3678288372,0.2432086419)
(0.3678197391,0.242375826)
(0.3678099139,0.2415468272)
(0.3677993669,0.2407216257)
(0.3677881035,0.2399002015)
(0.3677761288,0.2390825351)
(0.367763448,0.2382686069)
(0.3677500662,0.2374583973)
(0.3677359887,0.236651887)
(0.3677212204,0.2358490566)
(0.3677057665,0.235049887)
(0.3676896318,0.234254359)
(0.3676728215,0.2334624536)
(0.3676553403,0.2326741519)
(0.3676371932,0.2318894351)
(0.3676183851,0.2311082844)
(0.3675989208,0.2303306812)
(0.367578805,0.2295566068)
(0.3675580425,0.228786043)
(0.3675366381,0.2280189712)
(0.3675145963,0.2272553732)
(0.3674919219,0.2264952309)
(0.3674686194,0.2257385262)
(0.3674446934,0.224985241)
(0.3674201485,0.2242353574)
(0.3673949892,0.2234888577)
(0.3673692199,0.2227457242)
(0.3673428451,0.2220059391)
(0.3673158692,0.221269485)
(0.3672882966,0.2205363444)
(0.3672601316,0.2198064999)
(0.3672313785,0.2190799344)
(0.3672020416,0.2183566305)
(0.3671721252,0.2176365713)
(0.3671416334,0.2169197397)
(0.3671105706,0.2162061188)
(0.3670789407,0.2154956918)
(0.3670467481,0.214788442)
(0.3670139966,0.2140843527)
(0.3669806905,0.2133834073)
(0.3669468338,0.2126855894)
(0.3669124304,0.2119908827)
(0.3668774843,0.2112992708)
(0.3668419996,0.2106107374)
(0.3668059801,0.2099252666)
(0.3667694296,0.2092428422)
(0.3667323522,0.2085634483)
(0.3666947516,0.2078870691)
(0.3666566316,0.2072136887)
(0.3666179961,0.2065432915)
(0.3665788487,0.2058758618)
(0.3665391932,0.2052113841)
(0.3664990333,0.2045498431)
(0.3664583726,0.2038912232)
(0.3664172149,0.2032355093)
(0.3663755638,0.2025826861)
(0.3663334228,0.2019327386)
(0.3662907955,0.2012856517)
(0.3662476855,0.2006414105)
(0.3662040962,0.2)
(0.3661600313,0.1993614055)
(0.366115494,0.1987256124)
(0.366070488,0.1980926059)
(0.3660250166,0.1974623716)
(0.3659790832,0.1968348949)
(0.3659326912,0.1962101615)
(0.365885844,0.1955881571)
(0.3658385448,0.1949688674)
(0.3657907969,0.1943522783)
(0.3657426038,0.1937383757)
(0.3656939685,0.1931271456)
(0.3656448943,0.1925185742)
(0.3655953845,0.1919126475)
(0.3655454422,0.1913093518)
(0.3654950706,0.1907086734)
(0.3654442728,0.1901105987)
(0.365393052,0.1895151142)
(0.3653414112,0.1889222064)
(0.3652893536,0.1883318618)
(0.3652368821,0.1877440673)
(0.3651839999,0.1871588095)
(0.3651307099,0.1865760753)
(0.3650770151,0.1859958515)
(0.3650229185,0.1854181253)
(0.3649684231,0.1848428835)
(0.3649135317,0.1842701135)
(0.3648582473,0.1836998022)
(0.3648025727,0.183131937)
(0.3647465109,0.1825665053)
(0.3646900647,0.1820034945)
(0.3646332369,0.1814428919)
(0.3645760303,0.1808846853)
(0.3645184477,0.1803288621)
(0.3644604919,0.1797754102)
(0.3644021656,0.1792243172)
(0.3643434716,0.1786755709)
(0.3642844125,0.1781291593)
(0.3642249911,0.1775850704)
(0.3641652101,0.177043292)
(0.364105072,0.1765038125)
(0.3640445796,0.1759666198)
(0.3639837355,0.1754317023)
(0.3639225422,0.1748990483)
(0.3638610023,0.174368646)
(0.3637991185,0.173840484)
(0.3637368932,0.1733145507)
(0.363674329,0.1727908346)
(0.3636114284,0.1722693245)
(0.363548194,0.1717500089)
(0.3634846281,0.1712328767)
(0.3634207332,0.1707179166)
(0.3633565118,0.1702051176)
(0.3632919664,0.1696944685)
(0.3632270993,0.1691859584)
(0.3631619129,0.1686795763)
(0.3630964096,0.1681753113)
(0.3630305918,0.1676731527)
(0.3629644618,0.1671730897)
(0.362898022,0.1666751115)
(0.3628312746,0.1661792077)
(0.362764222,0.1656853675)
(0.3626968665,0.1651935804)
(0.3626292102,0.1647038361)
(0.3625612556,0.1642161242)
(0.3624930047,0.1637304342)
(0.3624244599,0.163246756)
(0.3623556233,0.1627650792)
(0.3622864972,0.1622853938)
(0.3622170836,0.1618076896)
(0.3621473849,0.1613319566)
(0.362077403,0.1608581849)
(0.3620071403,0.1603863643)
(0.3619365987,0.1599164852)
(0.3618657804,0.1594485377)
(0.3617946874,0.1589825119)
